station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class,precip_lag6,precip_lag12,t_med_lag6,precip_roll6,precip_roll12,t_med_anom_roll3,station_lat,station_lon,aridity_idx,drought_class_7
Rabnita,2019,10,41.1,10.7,5.3,15.8,-0.104314,0.294953,-0.099933,0.987108,1.080945,-0.866025403784439,0.5,1.0867,0.5467,1.0333,5.0367,148.9,94.8,17.5,19.8,82.5,Normal,34.1,18.5,13.6,77.71666666666667,54.69166666666666,0.9922333333333343,47.772418,29.016197,1.9855072463768118,Normal
Rabnita,2019,11,12.9,4.3,-0.6,8.8,-0.016633,0.656071,0.316341,0.957281,0.707396,-0.5,0.866025403784438,0.3133,0.3767,-0.2767,-23.7367,41.1,57.5,10.7,20.3,67.63333333333334,Normal,16.4,13.7,16.5,77.13333333333333,54.62500000000001,1.1844333333333343,47.772418,29.016197,0.9020979020979021,Normal
Rabnita,2019,12,26.1,1.7,-2.7,5.6,0.587906,0.209264,0.417694,0.879551,0.30053,-0.0,1.0,2.68,2.18,2.6067,-9.0733,12.9,148.9,4.3,17.5,26.7,Normal,107.6,26.2,20.8,63.550000000000004,54.61666666666667,1.360000000000001,47.772418,29.016197,2.230769230769231,Normal
Rabnita,2020,1,28.3,-0.8,-5.0,3.5,0.834798,0.624448,0.65298,0.858763,0.417144,0.5,0.866025403784439,2.36,2.1133,2.71,-1.3533,26.1,41.1,1.7,10.7,22.433333333333337,Normal,94.8,32.6,19.8,52.46666666666666,54.25833333333333,1.7844333333333342,47.772418,29.016197,3.0760869565217392,Normal
Rabnita,2020,2,6.4,0.8,-3.4,4.4,0.237182,0.73666,0.988895,0.524344,0.397922,0.866025403784439,0.5,2.2033,1.9633,1.7767,-29.5967,28.3,12.9,-0.8,4.3,20.26666666666667,Normal,57.5,39.4,20.3,43.949999999999996,51.50833333333333,2.4144333333333345,47.772418,29.016197,0.5925925925925926,Normal
Rabnita,2020,3,30.4,3.4,-2.0,9.0,0.490996,0.693815,0.641396,0.478249,0.331926,1.0,0.0,-0.4967,-0.9067,-0.0833,-1.2867,6.4,26.1,0.8,1.7,21.7,Normal,148.9,44.0,17.5,24.2,50.375,1.3555333333333344,47.772418,29.016197,2.2686567164179103,Normal
Rabnita,2020,4,39.9,7.1,2.1,13.6,0.28333,0.45001,0.763021,0.824417,0.540165,0.866025403784439,-0.5,-3.8333,-2.7467,-3.2567,6.3833,30.4,28.3,3.4,-0.8,25.566666666666663,Normal,41.1,34.1,10.7,24.0,50.85833333333333,-0.7088999999999991,47.772418,29.016197,2.333333333333333,Normal
Rabnita,2020,5,87.3,15.2,9.7,21.4,0.44254,0.540799,0.907088,1.523986,1.072615,0.5,-0.866025403784439,-1.0233,-0.6167,-0.8967,38.7533,39.9,6.4,7.1,0.8,52.53333333333333,Normal,12.9,16.4,4.3,36.4,56.76666666666667,-1.7844333333333324,47.772418,29.016197,3.4642857142857144,Normal
Rabnita,2020,6,169.1,19.7,13.4,26.2,1.810829,1.124301,1.290784,2.129555,1.79216,0.0,-1.0,-0.5433,-0.8167,0.01,85.77,87.3,30.4,15.2,3.4,98.76666666666664,Wet,26.1,107.6,1.7,60.23333333333333,61.89166666666667,-1.799966666666666,47.772418,29.016197,5.693602693602694,Moderately Wet
Rabnita,2020,7,72.8,23.0,17.1,29.0,-0.791919,0.64893,0.780396,1.786098,1.332753,-0.5,-0.866025403784439,1.1067,1.32,1.1333,14.2533,169.1,39.9,19.7,7.1,109.73333333333332,Normal,28.3,94.8,-0.8,67.64999999999999,60.05833333333334,-0.1532999999999992,47.772418,29.016197,2.206060606060606,Normal
Rabnita,2020,8,34.4,21.6,15.3,27.7,-1.516443,-0.217141,0.23019,1.518563,0.954079,-0.866025403784438,-0.5,1.0367,0.6667,1.1533,-18.5567,72.8,87.3,23.0,15.2,92.09999999999998,Normal,6.4,57.5,0.8,72.31666666666668,58.13333333333333,0.5333666666666675,47.772418,29.016197,1.0886075949367087,Normal
Rabnita,2020,9,11.4,16.3,10.7,22.3,-1.435684,-1.652432,-0.374312,0.33002,0.799022,-1.0,-0.0,0.9533,1.4067,0.7633,-30.8033,34.4,169.1,21.6,19.7,39.53333333333333,Dry,30.4,148.9,3.4,69.14999999999999,46.675000000000004,1.0322333333333342,47.772418,29.016197,0.43346007604562736,Severely Dry
Rabnita,2020,10,38.2,10.1,5.5,14.4,-0.102006,-1.34742,-0.495212,0.330923,0.954079,-0.866025403784439,0.5,0.4867,0.7467,-0.3667,2.1367,11.4,72.8,16.3,23.0,28.0,Dry,39.9,41.1,7.1,68.86666666666666,46.43333333333334,0.8255666666666674,47.772418,29.016197,1.900497512437811,Moderately Dry
Rabnita,2020,11,46.0,2.4,-2.0,7.7,0.96632,-0.249784,-0.330875,0.715957,1.205888,-0.5,0.866025403784438,-1.5867,-1.0233,-1.3767,9.3633,38.2,34.4,10.1,21.6,31.866666666666664,Normal,87.3,12.9,15.2,61.98333333333333,49.19166666666666,-0.0488999999999992,47.772418,29.016197,3.7096774193548385,Normal
Rabnita,2020,12,26.7,-4.3,-8.4,0.1,0.79788,0.73768,-0.648691,0.798206,1.209092,-0.0,1.0,-3.32,-3.52,-2.8933,-8.4733,46.0,11.4,2.4,16.3,36.96666666666667,Normal,169.1,26.1,19.7,38.25,49.24166666666667,-1.4733333333333325,47.772418,29.016197,4.684210526315789,Normal
Soroca,1961,1,38.5,-0.2,-4.7,3.8,1.023322,,,,,0.5,0.866025403784439,2.2867,1.82,2.2467,9.8367,,,,,38.5,Normal,,,,,,2.2867,48.198435,28.312,3.9285714285714284,Extremely Wet
Soroca,1961,2,49.6,-0.1,-4.3,3.6,1.273453,,,,,0.866025403784439,0.5,0.8567,0.6333,0.5233,18.0167,38.5,,-0.2,,44.05,Normal,,,,,,1.5717,48.198435,28.312,5.01010101010101,Extremely Wet
Soroca,1961,3,32.7,2.6,-2.2,8.3,0.599678,1.283118,,,,1.0,0.0,-1.1067,-0.9767,-0.49,-4.23,49.6,,-0.1,,40.266666666666666,Wet,,,,40.26666666666667,,0.6789000000000001,48.198435,28.312,2.5952380952380953,Moderately Wet
Soroca,1961,4,31.2,10.1,4.1,15.8,-0.279159,0.707152,,,,0.866025403784439,-0.5,-0.2633,-0.2267,-0.7033,-7.5067,32.7,38.5,2.6,-0.2,37.833333333333336,Normal,,,,38.0,,-0.1711,48.198435,28.312,1.552238805970149,Normal
Soroca,1961,5,44.6,15.8,9.6,22.0,-0.619427,-0.129892,,,,0.5,-0.866025403784439,-0.2067,-0.3,-0.05,-17.37,31.2,49.6,10.1,-0.1,36.166666666666664,Normal,,,,39.32000000000001,,-0.5255666666666667,48.198435,28.312,1.7286821705426356,Normal
Soroca,1961,6,35.9,16.6,11.6,22.9,-0.905612,-0.795542,0.352162,,,0.0,-1.0,-3.15,-2.14,-2.99,-39.75,44.6,32.7,15.8,2.6,37.23333333333333,Normal,,,,38.75,38.75,-1.2066666666666668,48.198435,28.312,1.3496240601503757,Normal
Soroca,1961,7,57.5,22.8,16.8,28.7,-1.117434,-1.166233,-0.32909,,,-0.5,-0.866025403784439,0.48,0.5833,0.2567,-6.5433,35.9,31.2,16.6,10.1,46.0,Dry,38.5,,-0.2,41.916666666666664,41.42857142857143,-0.9589,48.198435,28.312,1.753048780487805,Moderately Dry
Soroca,1961,8,31.3,20.3,14.7,25.4,-1.426154,-1.522973,-1.188184,,,-0.866025403784438,-0.5,-0.4867,-0.0367,-1.4533,-13.8333,57.5,44.6,22.8,15.8,41.56666666666667,Dry,49.6,,-0.1,38.86666666666667,40.1625,-1.0522333333333334,48.198435,28.312,1.033003300330033,Severely Dry
Soroca,1961,9,45.4,14.5,7.9,20.2,-0.454926,-1.323677,-1.52379,,,-1.0,-0.0,-1.42,-1.9833,-1.8467,5.04,31.3,35.9,20.3,16.6,44.73333333333333,Dry,32.7,,2.6,40.98333333333333,40.74444444444444,-0.47556666666666675,48.198435,28.312,1.853061224489796,Moderately Dry
Soroca,1961,10,32.7,9.0,3.6,14.0,-0.121419,-0.883232,-1.473592,,,-0.866025403784439,0.5,-0.5267,-0.9133,-0.3667,1.9367,45.4,57.5,14.5,22.8,36.46666666666667,Normal,31.2,,10.1,41.233333333333334,39.94,-0.8111333333333334,48.198435,28.312,1.7210526315789476,Normal
Soroca,1961,11,20.4,2.9,-1.7,7.3,0.288705,-0.12491,-1.184598,,,-0.5,0.866025403784438,-1.4467,-1.0633,-2.1833,-11.11,32.7,31.3,9.0,20.3,32.833333333333336,Normal,44.6,,15.8,37.2,38.163636363636364,-1.1311333333333335,48.198435,28.312,1.5813953488372092,Normal
Soroca,1961,12,52.5,-1.3,-5.4,1.6,1.338802,0.668289,-0.47036,-0.180168,,-0.0,1.0,-0.44,-0.5433,-1.4967,15.5733,20.4,45.4,2.9,14.5,35.199999999999996,Normal,35.9,,16.6,39.96666666666667,39.358333333333334,-0.8044666666666669,48.198435,28.312,6.03448275862069,Normal
Soroca,1962,1,29.3,-1.9,-6.2,1.5,0.816007,1.082826,0.144918,-0.271682,,0.5,0.866025403784439,0.5867,0.32,-0.0533,0.6367,52.5,32.7,-1.3,9.0,34.06666666666667,Wet,57.5,38.5,22.8,35.266666666666666,38.59166666666667,-0.4333333333333335,48.198435,28.312,3.617283950617284,Moderately Wet
Soroca,1962,2,6.7,1.3,-3.3,5.2,0.160259,1.026026,0.649761,-0.763071,,0.866025403784439,0.5,2.2567,1.6333,2.1233,-24.8833,29.3,20.4,-1.9,2.9,29.5,Wet,31.3,49.6,20.3,31.166666666666668,35.016666666666666,0.8011333333333331,48.198435,28.312,0.5929203539823009,Moderately Wet
Soroca,1962,3,16.8,6.0,1.2,11.0,-0.1417,0.371338,0.749439,-1.090332,,1.0,0.0,2.2933,2.4233,2.21,-20.13,6.7,52.5,1.3,-1.3,17.599999999999998,Normal,45.4,32.7,14.5,26.400000000000002,33.69166666666667,1.712233333333333,48.198435,28.312,1.05,Normal
Soroca,1962,4,51.3,10.3,4.6,15.9,0.151246,0.077376,0.836209,-0.900342,,0.866025403784439,-0.5,-0.0633,0.2733,-0.6033,12.5933,16.8,29.3,6.0,-1.9,24.933333333333337,Normal,32.7,31.2,9.0,29.5,35.36666666666667,1.4955666666666663,48.198435,28.312,2.527093596059113,Normal
Soroca,1962,5,125.5,15.6,9.6,21.5,1.226131,0.548712,1.134525,-0.08567,,0.5,-0.866025403784439,-0.4067,-0.3,-0.55,63.53,51.3,6.7,10.3,1.3,64.53333333333333,Normal,20.4,44.6,2.9,47.01666666666667,42.10833333333333,0.6077666666666665,48.198435,28.312,4.90234375,Normal
Soroca,1962,6,66.4,20.0,14.1,26.2,-0.601399,0.345429,0.517096,0.048616,,0.0,-1.0,0.25,0.36,0.31,-9.25,125.5,16.8,15.6,6.0,81.06666666666668,Normal,52.5,35.9,-1.3,49.333333333333336,44.65,-0.07333333333333347,48.198435,28.312,2.2133333333333334,Normal
Soroca,1962,7,80.4,22.5,16.3,28.9,-0.567598,0.027552,0.076793,0.291327,,-0.5,-0.866025403784439,0.18,0.0833,0.4567,16.3567,66.4,51.3,20.0,10.3,90.76666666666668,Normal,29.3,57.5,-1.9,57.85,46.55833333333334,0.007766666666666523,48.198435,28.312,2.473846153846154,Normal
Soroca,1962,8,3.8,21.9,15.5,28.3,-2.22612,-1.499058,-0.682623,-0.061797,,-0.866025403784438,-0.5,1.1133,0.7633,1.4467,-41.3333,80.4,125.5,22.5,15.6,50.20000000000001,Dry,6.7,31.3,1.3,57.36666666666667,44.26666666666667,0.5144333333333332,48.198435,28.312,0.11912225705329153,Moderately Dry
Soroca,1962,9,49.0,16.4,10.2,22.8,-0.587879,-1.493079,-0.824611,-0.120485,,-1.0,-0.0,0.48,0.3167,0.7533,8.64,3.8,66.4,21.9,20.0,44.4,Dry,16.8,45.4,6.0,62.73333333333333,44.56666666666667,0.5910999999999998,48.198435,28.312,1.8560606060606062,Moderately Dry
Soroca,1962,10,47.0,10.0,5.3,14.8,0.08815,-1.203103,-0.84469,-0.027977,,-0.866025403784439,0.5,0.4733,0.7867,0.4333,16.2367,49.0,80.4,16.4,22.5,33.266666666666666,Dry,51.3,32.7,10.3,62.01666666666667,45.75833333333333,0.6888666666666666,48.198435,28.312,2.35,Moderately Dry
Soroca,1962,11,6.7,5.4,0.1,10.2,-0.301693,-0.352108,-1.330888,-0.288592,,-0.5,0.866025403784438,1.0533,0.7367,0.7167,-24.81,47.0,3.8,10.0,21.9,34.233333333333334,Normal,125.5,20.4,15.6,42.21666666666667,44.61666666666667,0.6688666666666666,48.198435,28.312,0.43506493506493504,Normal
Soroca,1962,12,31.4,-0.7,-4.7,3.3,0.863329,0.289626,-0.864769,-0.498477,-0.483696,-0.0,1.0,0.16,0.1567,0.2033,-5.5267,6.7,49.0,5.4,16.4,28.366666666666664,Normal,66.4,52.5,20.0,36.38333333333333,42.85833333333333,0.5621999999999998,48.198435,28.312,3.376344086021505,Normal
Soroca,1963,1,16.8,-1.5,-5.8,2.3,0.534328,0.48693,-0.514103,-0.622816,-0.635654,0.5,0.866025403784439,0.9867,0.72,0.7467,-11.8633,31.4,47.0,-0.7,10.0,18.3,Normal,80.4,29.3,22.5,25.78333333333333,41.81666666666667,0.7333333333333331,48.198435,28.312,1.9764705882352942,Normal
Soroca,1963,2,15.4,0.8,-3.0,4.0,0.412643,0.802814,0.325629,-0.511408,-0.903154,0.866025403784439,0.5,1.7567,1.9333,0.9233,-16.1833,16.8,6.7,-1.5,5.4,21.2,Normal,3.8,6.7,21.9,27.716666666666665,42.541666666666664,0.9677999999999999,48.198435,28.312,1.4259259259259258,Normal
Soroca,1963,3,31.6,6.8,1.3,12.1,0.10167,0.466004,0.545063,-0.403979,-1.057913,1.0,0.0,3.0933,2.5233,3.31,-5.33,15.4,31.4,0.8,-0.7,21.26666666666667,Normal,49.0,16.8,16.4,24.816666666666666,43.775,1.9455666666666664,48.198435,28.312,1.880952380952381,Normal
Soroca,1963,4,30.1,12.3,6.8,18.3,-0.551824,-0.0143,0.341405,-0.71433,-1.142645,0.866025403784439,-0.5,1.9367,2.4733,1.7967,-8.6067,31.6,16.8,6.8,-1.5,25.7,Normal,47.0,51.3,10.0,22.0,42.00833333333333,2.262233333333333,48.198435,28.312,1.3497757847533634,Normal
Soroca,1963,5,178.9,18.6,12.1,24.7,2.091447,0.728078,1.102972,-0.33236,-0.300227,0.5,-0.866025403784439,2.5933,2.2,2.65,116.93,30.1,15.4,12.3,0.8,80.2,Normal,6.7,125.5,5.4,50.699999999999996,46.458333333333336,2.5410999999999997,48.198435,28.312,6.255244755244755,Normal
Soroca,1963,6,103.3,20.5,14.2,26.7,0.17378,0.759966,0.883538,0.009822,0.035199,0.0,-1.0,0.75,0.46,0.81,27.65,178.9,31.6,18.6,6.8,104.1,Normal,31.4,66.4,-0.7,62.68333333333334,49.53333333333333,1.7599999999999998,48.198435,28.312,3.3868852459016394,Normal
Soroca,1963,7,37.6,22.7,17.4,28.4,-1.554599,0.316531,0.21878,-0.425863,-0.100652,-0.5,-0.866025403784439,0.38,1.1833,-0.0433,-26.4433,103.3,30.1,20.5,12.3,106.6,Normal,16.8,80.4,-1.5,66.15,45.96666666666667,1.2410999999999999,48.198435,28.312,1.1498470948012232,Normal
Soroca,1963,8,45.5,22.4,15.8,27.6,-1.342777,-1.202106,-0.339846,-0.035935,-0.074742,-0.866025403784438,-0.5,1.6133,1.0633,0.7467,0.3667,37.6,178.9,22.7,18.6,62.13333333333333,Dry,15.4,3.8,0.8,71.16666666666667,49.44166666666666,0.9144333333333332,48.198435,28.312,1.404320987654321,Moderately Dry
Soroca,1963,9,91.0,15.0,9.1,21.4,0.516301,-1.050641,-0.207899,0.451476,0.227071,-1.0,-0.0,-0.92,-0.7833,-0.6467,50.64,45.5,103.3,22.4,20.5,58.03333333333333,Dry,31.6,49.0,6.8,81.06666666666668,52.94166666666666,0.35776666666666657,48.198435,28.312,3.64,Moderately Dry
Soroca,1963,10,75.7,9.0,4.5,14.4,0.847555,0.011608,0.237425,0.786695,0.528185,-0.866025403784439,0.5,-0.5267,-0.0133,0.0333,44.9367,91.0,37.6,15.0,22.7,70.73333333333333,Normal,30.1,47.0,12.3,88.66666666666667,55.333333333333336,0.05553333333333321,48.198435,28.312,3.9842105263157896,Normal
Soroca,1963,11,11.5,2.7,-2.8,7.9,0.110684,0.654339,-0.392912,0.968727,0.472864,-0.5,0.866025403784438,-1.6467,-2.1633,-1.5833,-20.01,75.7,45.5,9.0,22.4,59.4,Normal,178.9,6.7,18.6,60.76666666666667,55.73333333333334,-1.0311333333333335,48.198435,28.312,0.9055118110236221,Normal
Soroca,1963,12,12.9,-1.6,-5.4,3.4,0.446445,0.623448,-0.306142,0.784705,0.195559,-0.0,1.0,-0.74,-0.5433,0.3033,-24.0267,11.5,91.0,2.7,15.0,33.36666666666667,Normal,103.3,31.4,20.5,45.70000000000001,54.19166666666667,-0.9711333333333334,48.198435,28.312,1.5357142857142856,Normal
Soroca,1964,1,33.9,-4.0,-8.5,-0.1,0.919664,0.655335,0.481241,0.954801,0.227772,0.5,0.866025403784439,-1.5133,-1.98,-1.6533,5.2367,12.9,75.7,-1.6,9.0,19.433333333333337,Normal,37.6,16.8,22.7,45.083333333333336,55.61666666666667,-1.3,48.198435,28.312,5.6499999999999995,Normal
Soroca,1964,2,4.3,-1.2,-5.2,2.7,0.25265,0.718113,0.988952,0.884177,0.256482,0.866025403784439,0.5,-0.2433,-0.2667,-0.3767,-27.2833,33.9,11.5,-4.0,2.7,17.03333333333333,Normal,45.5,15.4,22.4,38.216666666666676,54.69166666666667,-0.8322000000000002,48.198435,28.312,0.4886363636363636,Normal
Soroca,1964,3,31.9,3.8,-0.3,8.9,0.446445,0.718113,0.966722,1.036368,0.439251,1.0,0.0,0.0933,0.9233,0.11,-5.03,4.3,12.9,-1.2,-1.6,23.366666666666664,Normal,91.0,31.6,15.0,28.36666666666667,54.71666666666667,-0.5544333333333334,48.198435,28.312,2.3115942028985503,Normal
Soroca,1964,4,50.3,10.5,3.6,16.4,0.106177,0.358384,0.730794,1.326825,0.425246,0.866025403784439,-0.5,0.1367,-0.7267,-0.1033,11.5933,31.9,33.9,3.8,-4.0,28.833333333333332,Normal,75.7,30.1,9.0,24.133333333333336,56.4,-0.0044333333333334835,48.198435,28.312,2.453658536585366,Normal
Soroca,1964,5,11.0,16.1,10.0,22.0,-1.41038,-0.37702,0.246747,-0.218962,-0.394063,0.5,-0.866025403784439,0.0933,0.1,-0.05,-50.97,50.3,4.3,10.5,-1.2,31.066666666666663,Normal,11.5,178.9,2.7,24.05,42.40833333333333,0.10776666666666651,48.198435,28.312,0.421455938697318,Normal
Soroca,1964,6,18.3,19.0,12.9,25.5,-1.572626,-1.269867,-0.395781,-0.989866,-0.695876,0.0,-1.0,-0.75,-0.84,-0.39,-57.35,11.0,31.9,16.1,3.8,26.53333333333333,Dry,12.9,103.3,-1.6,24.950000000000003,35.324999999999996,-0.17333333333333348,48.198435,28.312,0.6310344827586207,Moderately Dry
Soroca,1964,7,20.4,20.4,14.1,26.3,-1.683044,-2.061073,-1.224039,-1.046565,-1.042507,-0.5,-0.866025403784439,-1.92,-2.1167,-2.1433,-43.6433,18.3,50.3,19.0,10.5,16.566666666666666,Dry,33.9,37.6,-4.0,22.700000000000003,33.89166666666667,-0.8589000000000002,48.198435,28.312,0.6710526315789473,Extremely Dry
Soroca,1964,8,6.8,18.6,12.3,24.6,-1.786702,-2.227486,-1.873021,-1.242524,-0.905956,-0.866025403784438,-0.5,-2.1867,-2.4367,-2.2533,-38.3333,20.4,11.0,20.4,16.1,15.166666666666666,Dry,4.3,45.5,-1.2,23.11666666666667,30.666666666666668,-1.6189000000000002,48.198435,28.312,0.23776223776223773,Extremely Dry
Soroca,1964,9,83.8,12.5,7.3,19.1,0.635733,-1.250934,-1.812784,-1.189804,-0.525712,-1.0,-0.0,-3.42,-2.5833,-2.9467,43.44,6.8,18.3,18.6,19.0,37.0,Dry,31.9,91.0,3.8,31.76666666666667,30.066666666666666,-2.5089,48.198435,28.312,3.7244444444444444,Moderately Dry
Soroca,1964,10,29.1,7.8,3.1,12.4,-0.067337,-0.536457,-1.868001,-1.593658,-0.57403,-0.866025403784439,0.5,-1.7267,-1.4133,-1.9667,-1.6633,83.8,20.4,12.5,20.4,39.9,Normal,50.3,75.7,10.5,28.233333333333334,26.183333333333334,-2.444466666666667,48.198435,28.312,1.6348314606741574,Normal
Soroca,1964,11,19.1,4.0,-1.7,9.0,0.135472,0.313542,-1.376066,-1.582716,-0.438179,-0.5,0.866025403784438,-0.3467,-1.0633,-0.4833,-12.41,29.1,6.8,7.8,18.6,44.0,Normal,11.0,11.5,16.1,29.583333333333343,26.816666666666663,-1.8311333333333337,48.198435,28.312,1.3642857142857143,Normal
Soroca,1964,12,22.1,-1.3,-5.6,2.7,0.65376,0.321514,-0.667564,-1.491202,-0.503304,-0.0,1.0,-0.44,-0.7433,-0.3967,-14.8267,19.1,83.8,4.0,12.5,23.433333333333337,Normal,18.3,12.9,19.0,30.216666666666672,27.583333333333332,-0.8378000000000002,48.198435,28.312,2.540229885057472,Normal
Soroca,1965,1,72.5,-3.1,-7.3,1.2,1.789487,1.142614,0.437497,-1.107243,-0.113257,0.5,0.866025403784439,-0.6133,-0.78,-0.3533,43.8367,22.1,29.1,-1.3,7.8,37.9,Wet,20.4,33.9,20.4,38.900000000000006,30.8,-0.46666666666666695,48.198435,28.312,10.507246376811594,Moderately Wet
Soroca,1965,2,41.1,-1.6,-6.2,2.7,1.081911,1.561137,1.350374,-0.741187,0.094721,0.866025403784439,0.5,-0.6433,-1.2667,-0.3767,9.5167,72.5,19.1,-3.1,4.0,45.23333333333333,Wet,6.8,4.3,18.6,44.616666666666674,33.86666666666667,-0.5655333333333336,48.198435,28.312,4.892857142857143,Severely Wet
Soroca,1965,3,43.9,6.7,1.4,11.3,0.390109,1.444548,1.272209,-0.766055,0.184355,1.0,0.0,2.9933,2.6233,2.51,6.97,41.1,22.1,-1.6,-1.3,52.5,Wet,83.8,31.9,12.5,37.966666666666676,34.86666666666667,0.5788999999999997,48.198435,28.312,2.62874251497006,Moderately Wet
Soroca,1965,4,21.7,12.2,6.2,18.0,-0.729844,0.330482,1.06138,-1.135095,0.129034,0.866025403784439,-0.5,1.8367,1.8733,1.4967,-17.0067,43.9,72.5,6.7,-3.1,35.56666666666667,Normal,29.1,50.3,7.8,36.73333333333334,32.483333333333334,1.3955666666666664,48.198435,28.312,0.9774774774774775,Normal
Soroca,1965,5,49.4,15.6,9.7,21.6,-0.488728,-0.364065,0.862742,-0.728256,-0.672768,0.5,-0.866025403784439,-0.4067,-0.2,-0.45,-12.57,21.7,41.1,12.2,-1.6,38.333333333333336,Normal,19.1,11.0,4.0,41.78333333333334,35.68333333333333,1.474433333333333,48.198435,28.312,1.9296874999999998,Normal
Soroca,1965,6,33.5,18.3,13.2,24.3,-1.151235,-1.045659,0.288339,-0.542244,-1.084523,0.0,-1.0,-1.45,-0.54,-1.59,-42.15,49.4,43.9,15.6,6.7,34.86666666666667,Dry,22.1,18.3,-1.3,43.68333333333334,36.949999999999996,-0.006666666666666969,48.198435,28.312,1.1837455830388692,Moderately Dry
Soroca,1965,7,7.7,24.0,17.4,30.3,-2.374846,-1.77309,-1.036874,-0.847622,-1.339419,-0.5,-0.866025403784439,1.68,1.1833,1.8567,-56.3433,33.5,21.7,18.3,12.2,30.200000000000003,Dry,72.5,20.4,-3.1,32.88333333333333,35.891666666666666,-0.05890000000000032,48.198435,28.312,0.22647058823529412,Severely Dry
Soroca,1965,8,78.8,19.6,13.5,25.9,-0.276906,-1.679421,-1.469289,-0.181163,-1.008194,-0.866025403784438,-0.5,-1.1867,-1.2367,-0.9533,33.6667,7.7,49.4,24.0,15.6,40.0,Dry,41.1,6.8,-1.6,39.16666666666667,41.89166666666667,-0.31890000000000035,48.198435,28.312,2.662162162162162,Severely Dry
Soroca,1965,9,38.9,14.3,8.3,21.0,-0.578865,-1.426315,-1.777645,-0.717314,-1.348522,-1.0,-0.0,-1.62,-1.5833,-1.0467,-1.46,78.8,33.5,19.6,18.3,41.8,Dry,43.9,83.8,6.7,38.333333333333336,38.15,-0.37556666666666705,48.198435,28.312,1.6008230452674896,Moderately Dry
Soroca,1965,10,40.6,8.2,3.7,13.0,0.146739,-0.311252,-1.498691,-0.622816,-1.566304,-0.866025403784439,0.5,-1.3267,-0.8133,-1.3667,9.8367,38.9,7.7,14.3,24.0,52.76666666666666,Normal,21.7,29.1,12.2,41.48333333333334,39.10833333333333,-1.3778000000000004,48.198435,28.312,2.230769230769231,Normal
Soroca,1965,11,33.3,3.3,-1.3,8.9,0.534328,0.047481,-1.173124,-0.446752,-1.434655,-0.5,0.866025403784438,-1.0467,-0.6633,-0.5833,1.79,40.6,78.8,8.2,19.6,37.6,Normal,49.4,19.1,15.6,38.800000000000004,40.291666666666664,-1.3311333333333337,48.198435,28.312,2.50375939849624,Normal
Soroca,1965,12,30.5,-0.7,-5.2,3.3,0.843048,0.676261,-0.538485,-0.363196,-1.311408,-0.0,1.0,0.16,-0.3433,0.2033,-6.4267,33.3,38.9,3.3,14.3,34.800000000000004,Normal,33.5,22.1,18.3,38.300000000000004,40.99166666666667,-0.7378000000000003,48.198435,28.312,3.279569892473118,Normal
Soroca,1966,1,46.3,-2.8,-6.2,1.5,1.199089,1.141618,0.598846,-0.623811,-1.224576,0.5,0.866025403784439,-0.3133,0.32,-0.0533,17.6367,30.5,40.6,-0.7,8.2,36.7,Wet,7.7,72.5,24.0,44.73333333333334,38.80833333333333,-0.4000000000000003,48.198435,28.312,6.430555555555555,Moderately Wet
Soroca,1966,2,26.1,-1.5,-5.8,1.8,0.743897,1.234291,0.923696,-0.773018,-1.071918,0.866025403784439,0.5,-0.5433,-0.8667,-1.2767,-5.4833,46.3,33.3,-2.8,3.3,34.300000000000004,Wet,78.8,41.1,19.6,35.95,37.55833333333333,-0.2322000000000003,48.198435,28.312,3.070588235294118,Moderately Wet
Soroca,1966,3,24.9,1.7,-2.7,7.6,0.525315,1.093787,1.275078,-0.713335,-1.047409,1.0,0.0,-2.0067,-1.4767,-1.19,-12.03,26.1,30.5,-1.5,-0.7,32.43333333333334,Wet,38.9,43.9,14.3,33.61666666666667,35.975,-0.9544333333333336,48.198435,28.312,2.128205128205128,Moderately Wet
Soroca,1966,4,17.8,13.0,7.1,19.0,-0.907865,0.162077,0.939472,-0.791918,-1.362528,0.866025403784439,-0.5,2.6367,2.7733,2.4967,-20.9067,24.9,46.3,1.7,-2.8,22.933333333333337,Normal,40.6,21.7,8.2,29.816666666666674,35.65,0.028899999999999555,48.198435,28.312,0.773913043478261,Normal
Soroca,1966,5,93.2,17.1,11.1,23.7,0.329266,-0.021276,0.874215,-0.430836,-0.821924,0.5,-0.866025403784439,1.0933,1.2,1.65,31.23,17.8,26.1,13.0,-1.5,45.3,Normal,33.3,49.4,3.3,39.800000000000004,39.3,0.5744333333333329,48.198435,28.312,3.4391143911439115,Normal
Soroca,1966,6,125.5,21.2,15.0,27.6,0.595171,0.009615,0.795334,0.340068,-0.14827,0.0,-1.0,1.45,1.26,1.71,49.85,93.2,24.9,17.1,1.7,78.83333333333333,Normal,30.5,33.5,-0.7,55.63333333333333,46.96666666666667,1.7266666666666663,48.198435,28.312,4.022435897435898,Normal
